,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1395,0.804,0.688,0,-6.794,1,0.0531,0.171,0.00448,0.0958,0.852,117.032,audio_features,5ycsqezujKrwviU3VFhci1,spotify:track:5ycsqezujKrwviU3VFhci1,https://api.spotify.com/v1/tracks/5ycsqezujKrwviU3VFhci1,https://api.spotify.com/v1/audio-analysis/5ycsqezujKrwviU3VFhci1,139487,4
1396,0.771,0.64,4,-4.766,0,0.0894,0.0348,8.65e-05,0.331,0.175,201.944,audio_features,3QjgCsPJH5Z2VnTCDYPurE,spotify:track:3QjgCsPJH5Z2VnTCDYPurE,https://api.spotify.com/v1/tracks/3QjgCsPJH5Z2VnTCDYPurE,https://api.spotify.com/v1/audio-analysis/3QjgCsPJH5Z2VnTCDYPurE,192624,4
1397,0.549,0.689,9,-6.667,0,0.118,0.306,0.0,0.0785,0.268,108.643,audio_features,0aMOalD335v1hsSXmLURzz,spotify:track:0aMOalD335v1hsSXmLURzz,https://api.spotify.com/v1/tracks/0aMOalD335v1hsSXmLURzz,https://api.spotify.com/v1/audio-analysis/0aMOalD335v1hsSXmLURzz,230722,4
1398,0.808,0.639,11,-7.244,0,0.147,0.621,0.0281,0.231,0.612,105.016,audio_features,4vHy2IHzf3EabEa7oMpUZB,spotify:track:4vHy2IHzf3EabEa7oMpUZB,https://api.spotify.com/v1/tracks/4vHy2IHzf3EabEa7oMpUZB,https://api.spotify.com/v1/audio-analysis/4vHy2IHzf3EabEa7oMpUZB,162286,4
1399,0.496,0.833,5,-3.398,1,0.287,0.268,0.0,0.0858,0.63,134.944,audio_features,5s7j77zpP6e9uz2Q1DU851,spotify:track:5s7j77zpP6e9uz2Q1DU851,https://api.spotify.com/v1/tracks/5s7j77zpP6e9uz2Q1DU851,https://api.spotify.com/v1/audio-analysis/5s7j77zpP6e9uz2Q1DU851,192785,5
1400,0.545,0.749,4,-6.621,0,0.153,0.103,0.0,0.232,0.681,100.503,audio_features,51mLQ3w7yR7vjdSTFLWaY5,spotify:track:51mLQ3w7yR7vjdSTFLWaY5,https://api.spotify.com/v1/tracks/51mLQ3w7yR7vjdSTFLWaY5,https://api.spotify.com/v1/audio-analysis/51mLQ3w7yR7vjdSTFLWaY5,196147,4
1401,0.804,0.615,10,-7.033,0,0.137,0.404,0.0,0.0987,0.816,100.058,audio_features,4tr4oHjFijp0EgISHYDIXe,spotify:track:4tr4oHjFijp0EgISHYDIXe,https://api.spotify.com/v1/tracks/4tr4oHjFijp0EgISHYDIXe,https://api.spotify.com/v1/audio-analysis/4tr4oHjFijp0EgISHYDIXe,158400,4
1402,0.895,0.718,2,-4.579,0,0.0581,0.246,1.45e-05,0.0892,0.88,100.036,audio_features,4FtuDjqmTPP9mjxygLKzEm,spotify:track:4FtuDjqmTPP9mjxygLKzEm,https://api.spotify.com/v1/tracks/4FtuDjqmTPP9mjxygLKzEm,https://api.spotify.com/v1/audio-analysis/4FtuDjqmTPP9mjxygLKzEm,147143,4
1403,0.605,0.813,11,-6.416,1,0.0903,0.304,0.0033,0.132,0.748,199.837,audio_features,6459gZKddpOoPIH8PAcCwS,spotify:track:6459gZKddpOoPIH8PAcCwS,https://api.spotify.com/v1/tracks/6459gZKddpOoPIH8PAcCwS,https://api.spotify.com/v1/audio-analysis/6459gZKddpOoPIH8PAcCwS,183350,4
1404,0.805,0.525,6,-7.376,0,0.0638,0.119,0.00203,0.0779,0.693,100.033,audio_features,2psl5iNJCrmmm2XtS7LZqb,spotify:track:2psl5iNJCrmmm2XtS7LZqb,https://api.spotify.com/v1/tracks/2psl5iNJCrmmm2XtS7LZqb,https://api.spotify.com/v1/audio-analysis/2psl5iNJCrmmm2XtS7LZqb,204755,4
1405,0.819,0.817,1,-8.221,0,0.0698,0.0593,0.201,0.275,0.77,120.039,audio_features,5UwxpuGHkwiojKDaPC5ZNu,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/tracks/5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/audio-analysis/5UwxpuGHkwiojKDaPC5ZNu,148000,4
1406,0.755,0.806,0,-4.618,0,0.0479,0.544,0.000114,0.0908,0.892,98.008,audio_features,5mN3xSyvCmFy1jkdA98IfS,spotify:track:5mN3xSyvCmFy1jkdA98IfS,https://api.spotify.com/v1/tracks/5mN3xSyvCmFy1jkdA98IfS,https://api.spotify.com/v1/audio-analysis/5mN3xSyvCmFy1jkdA98IfS,252245,4
1407,0.503,0.592,5,-5.923,0,0.444,0.0181,0.00014,0.169,0.344,201.85,audio_features,3FskQrDXcY24ur2fCvz35O,spotify:track:3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/tracks/3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/audio-analysis/3FskQrDXcY24ur2fCvz35O,231618,4
1408,0.747,0.665,5,-7.073,0,0.0363,0.0289,0.000153,0.102,0.554,104.959,audio_features,3IQT2MM49GkXfHF9eemaw5,spotify:track:3IQT2MM49GkXfHF9eemaw5,https://api.spotify.com/v1/tracks/3IQT2MM49GkXfHF9eemaw5,https://api.spotify.com/v1/audio-analysis/3IQT2MM49GkXfHF9eemaw5,148000,4
1409,0.743,0.7,5,-6.108,1,0.0707,0.201,0.0,0.252,0.678,125.048,audio_features,6alXWmBKxLoRFxCQAUZGks,spotify:track:6alXWmBKxLoRFxCQAUZGks,https://api.spotify.com/v1/tracks/6alXWmBKxLoRFxCQAUZGks,https://api.spotify.com/v1/audio-analysis/6alXWmBKxLoRFxCQAUZGks,196800,5
1410,0.635,0.552,6,-6.205,1,0.0488,0.209,4.1e-05,0.196,0.525,127.318,audio_features,1lrHmP6m1Qcmhwlg2yrjdU,spotify:track:1lrHmP6m1Qcmhwlg2yrjdU,https://api.spotify.com/v1/tracks/1lrHmP6m1Qcmhwlg2yrjdU,https://api.spotify.com/v1/audio-analysis/1lrHmP6m1Qcmhwlg2yrjdU,154455,5
1411,0.792,0.793,5,-5.731,0,0.102,0.358,1.1e-06,0.13,0.945,110.874,audio_features,1yOt3NUFWpYbnFW6ISj59h,spotify:track:1yOt3NUFWpYbnFW6ISj59h,https://api.spotify.com/v1/tracks/1yOt3NUFWpYbnFW6ISj59h,https://api.spotify.com/v1/audio-analysis/1yOt3NUFWpYbnFW6ISj59h,178001,4
1412,0.712,0.497,1,-8.106,1,0.431,0.528,2.65e-05,0.125,0.516,128.385,audio_features,3Xfwu3xtPqmJ4nM4jpBm8O,spotify:track:3Xfwu3xtPqmJ4nM4jpBm8O,https://api.spotify.com/v1/tracks/3Xfwu3xtPqmJ4nM4jpBm8O,https://api.spotify.com/v1/audio-analysis/3Xfwu3xtPqmJ4nM4jpBm8O,169412,5
1413,0.541,0.667,2,-7.821,1,0.131,0.347,1.49e-06,0.0591,0.831,155.117,audio_features,2AKS1HhpLu2rgkojECUm3V,spotify:track:2AKS1HhpLu2rgkojECUm3V,https://api.spotify.com/v1/tracks/2AKS1HhpLu2rgkojECUm3V,https://api.spotify.com/v1/audio-analysis/2AKS1HhpLu2rgkojECUm3V,207475,5
1414,0.84,0.842,5,-2.641,0,0.231,0.2,6.95e-05,0.138,0.875,125.104,audio_features,7pG2mohladBSpE6CqxFik5,spotify:track:7pG2mohladBSpE6CqxFik5,https://api.spotify.com/v1/tracks/7pG2mohladBSpE6CqxFik5,https://api.spotify.com/v1/audio-analysis/7pG2mohladBSpE6CqxFik5,236013,4
1415,0.799,0.393,0,-19.917,0,0.071,0.127,0.00917,0.0637,0.94,125.041,audio_features,1GuLgNKd4lrI1vugkxMCAX,spotify:track:1GuLgNKd4lrI1vugkxMCAX,https://api.spotify.com/v1/tracks/1GuLgNKd4lrI1vugkxMCAX,https://api.spotify.com/v1/audio-analysis/1GuLgNKd4lrI1vugkxMCAX,224640,4
1416,0.817,0.669,0,-4.278,0,0.1,0.105,1.25e-06,0.247,0.693,106.934,audio_features,5gOtq0sKU24ZF8hnXlSp1V,spotify:track:5gOtq0sKU24ZF8hnXlSp1V,https://api.spotify.com/v1/tracks/5gOtq0sKU24ZF8hnXlSp1V,https://api.spotify.com/v1/audio-analysis/5gOtq0sKU24ZF8hnXlSp1V,181550,4
1417,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,audio_features,0HaRLPnr887lcQM2YQzkff,spotify:track:0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/tracks/0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/audio-analysis/0HaRLPnr887lcQM2YQzkff,159124,4
1418,0.481,0.66,6,-10.189,1,0.0761,0.35,0.0,0.108,0.504,111.832,audio_features,0GfCR4T6WOErZOw1557ln7,spotify:track:0GfCR4T6WOErZOw1557ln7,https://api.spotify.com/v1/tracks/0GfCR4T6WOErZOw1557ln7,https://api.spotify.com/v1/audio-analysis/0GfCR4T6WOErZOw1557ln7,159100,4
1419,0.541,0.667,2,-7.821,1,0.131,0.347,1.49e-06,0.0591,0.831,155.117,audio_features,2AKS1HhpLu2rgkojECUm3V,spotify:track:2AKS1HhpLu2rgkojECUm3V,https://api.spotify.com/v1/tracks/2AKS1HhpLu2rgkojECUm3V,https://api.spotify.com/v1/audio-analysis/2AKS1HhpLu2rgkojECUm3V,207475,5
1420,0.711,0.725,3,-8.315,0,0.0941,0.424,0.129,0.11,0.53,105.016,audio_features,1wADwLSkYhrSmy4vdy6BRn,spotify:track:1wADwLSkYhrSmy4vdy6BRn,https://api.spotify.com/v1/tracks/1wADwLSkYhrSmy4vdy6BRn,https://api.spotify.com/v1/audio-analysis/1wADwLSkYhrSmy4vdy6BRn,183057,4
1421,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5
1422,0.819,0.582,7,-7.653,0,0.043,0.0892,0.000396,0.0878,0.604,102.98,audio_features,3zX0dMVPyLnut4t7WOPJ5Q,spotify:track:3zX0dMVPyLnut4t7WOPJ5Q,https://api.spotify.com/v1/tracks/3zX0dMVPyLnut4t7WOPJ5Q,https://api.spotify.com/v1/audio-analysis/3zX0dMVPyLnut4t7WOPJ5Q,170097,4
1423,0.747,0.665,5,-7.073,0,0.0363,0.0289,0.000153,0.102,0.554,104.959,audio_features,3IQT2MM49GkXfHF9eemaw5,spotify:track:3IQT2MM49GkXfHF9eemaw5,https://api.spotify.com/v1/tracks/3IQT2MM49GkXfHF9eemaw5,https://api.spotify.com/v1/audio-analysis/3IQT2MM49GkXfHF9eemaw5,148000,4
1424,0.818,0.605,1,-7.121,1,0.038,0.293,0.0116,0.0696,0.366,104.931,audio_features,5CTQCPv51aLWpwTbqo8mEL,spotify:track:5CTQCPv51aLWpwTbqo8mEL,https://api.spotify.com/v1/tracks/5CTQCPv51aLWpwTbqo8mEL,https://api.spotify.com/v1/audio-analysis/5CTQCPv51aLWpwTbqo8mEL,178225,4
1425,0.727,0.6,8,-4.799,1,0.24,0.636,5.1e-06,0.106,0.754,199.796,audio_features,7ErtOGQ9DwyQa3lwP77j4u,spotify:track:7ErtOGQ9DwyQa3lwP77j4u,https://api.spotify.com/v1/tracks/7ErtOGQ9DwyQa3lwP77j4u,https://api.spotify.com/v1/audio-analysis/7ErtOGQ9DwyQa3lwP77j4u,216000,4
1426,0.524,0.627,10,-4.906,0,0.128,0.355,0.0,0.1,0.423,94.004,audio_features,4QI32cLrF64ZTPfIHwIH5w,spotify:track:4QI32cLrF64ZTPfIHwIH5w,https://api.spotify.com/v1/tracks/4QI32cLrF64ZTPfIHwIH5w,https://api.spotify.com/v1/audio-analysis/4QI32cLrF64ZTPfIHwIH5w,190000,4
1427,0.591,0.579,2,-6.001,0,0.353,0.503,0.0,0.072,0.704,92.334,audio_features,6ZZgjRB0CXBsKGxpJIXYFD,spotify:track:6ZZgjRB0CXBsKGxpJIXYFD,https://api.spotify.com/v1/tracks/6ZZgjRB0CXBsKGxpJIXYFD,https://api.spotify.com/v1/audio-analysis/6ZZgjRB0CXBsKGxpJIXYFD,162720,4
1428,0.632,0.806,7,-5.771,0,0.155,0.301,0.0,0.2,0.293,139.124,audio_features,2IBrgYf3Hjw16c6oNwkZ9M,spotify:track:2IBrgYf3Hjw16c6oNwkZ9M,https://api.spotify.com/v1/tracks/2IBrgYf3Hjw16c6oNwkZ9M,https://api.spotify.com/v1/audio-analysis/2IBrgYf3Hjw16c6oNwkZ9M,177693,3
1429,0.91,0.529,4,-9.004,1,0.198,0.38,0.00162,0.178,0.964,106.976,audio_features,6lA81rwE2fmZlXOBv9ttI9,spotify:track:6lA81rwE2fmZlXOBv9ttI9,https://api.spotify.com/v1/tracks/6lA81rwE2fmZlXOBv9ttI9,https://api.spotify.com/v1/audio-analysis/6lA81rwE2fmZlXOBv9ttI9,143595,4
1430,0.828,0.726,10,-6.389,0,0.0419,0.106,0.00101,0.103,0.67,113.017,audio_features,3baPniPXS0iEII8rDUJdYP,spotify:track:3baPniPXS0iEII8rDUJdYP,https://api.spotify.com/v1/tracks/3baPniPXS0iEII8rDUJdYP,https://api.spotify.com/v1/audio-analysis/3baPniPXS0iEII8rDUJdYP,212976,4
1431,0.721,0.812,0,-6.548,0,0.194,0.258,0.00489,0.107,0.667,102.077,audio_features,7E8Dy2nkCyVShfROcpxsMg,spotify:track:7E8Dy2nkCyVShfROcpxsMg,https://api.spotify.com/v1/tracks/7E8Dy2nkCyVShfROcpxsMg,https://api.spotify.com/v1/audio-analysis/7E8Dy2nkCyVShfROcpxsMg,164706,4
1432,0.737,0.806,1,-7.611,0,0.0685,0.117,0.0,0.275,0.502,125.018,audio_features,0xPz8qjfchKRCAmABJH65Z,spotify:track:0xPz8qjfchKRCAmABJH65Z,https://api.spotify.com/v1/tracks/0xPz8qjfchKRCAmABJH65Z,https://api.spotify.com/v1/audio-analysis/0xPz8qjfchKRCAmABJH65Z,246500,4
1433,0.763,0.747,6,-6.078,0,0.0464,0.0177,0.0167,0.111,0.621,98.024,audio_features,19N5psNQn5XtpM8ATXRWQ7,spotify:track:19N5psNQn5XtpM8ATXRWQ7,https://api.spotify.com/v1/tracks/19N5psNQn5XtpM8ATXRWQ7,https://api.spotify.com/v1/audio-analysis/19N5psNQn5XtpM8ATXRWQ7,186122,4
1434,0.785,0.433,1,-8.142,0,0.0502,0.511,9.92e-06,0.0863,0.641,103.966,audio_features,0bVugkWRfHhHLPfFFVkHpL,spotify:track:0bVugkWRfHhHLPfFFVkHpL,https://api.spotify.com/v1/tracks/0bVugkWRfHhHLPfFFVkHpL,https://api.spotify.com/v1/audio-analysis/0bVugkWRfHhHLPfFFVkHpL,177857,4
1435,0.884,0.82,6,-6.163,1,0.0853,0.153,0.0989,0.0775,0.932,114.025,audio_features,6kXxI5VrbEdbpRxnM6vYBB,spotify:track:6kXxI5VrbEdbpRxnM6vYBB,https://api.spotify.com/v1/tracks/6kXxI5VrbEdbpRxnM6vYBB,https://api.spotify.com/v1/audio-analysis/6kXxI5VrbEdbpRxnM6vYBB,143229,4
1436,0.76,0.787,2,-4.145,1,0.117,0.348,0.0,0.101,0.731,101.94,audio_features,4q5shWcqHr49OW32e7NfHB,spotify:track:4q5shWcqHr49OW32e7NfHB,https://api.spotify.com/v1/tracks/4q5shWcqHr49OW32e7NfHB,https://api.spotify.com/v1/audio-analysis/4q5shWcqHr49OW32e7NfHB,160025,4
1437,0.819,0.817,1,-8.221,0,0.0698,0.0593,0.201,0.275,0.77,120.039,audio_features,5UwxpuGHkwiojKDaPC5ZNu,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/tracks/5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/audio-analysis/5UwxpuGHkwiojKDaPC5ZNu,148000,4
1438,0.845,0.7,4,-8.737,0,0.0391,0.1,0.00113,0.0984,0.85,119.997,audio_features,5V9XFfvCG4WP5ZdISOLvaF,spotify:track:5V9XFfvCG4WP5ZdISOLvaF,https://api.spotify.com/v1/tracks/5V9XFfvCG4WP5ZdISOLvaF,https://api.spotify.com/v1/audio-analysis/5V9XFfvCG4WP5ZdISOLvaF,166559,4
1439,0.671,0.601,5,-7.335,1,0.307,0.39,8.9e-06,0.0988,0.519,100.961,audio_features,1CANP9um3E8PolYHhvzttV,spotify:track:1CANP9um3E8PolYHhvzttV,https://api.spotify.com/v1/tracks/1CANP9um3E8PolYHhvzttV,https://api.spotify.com/v1/audio-analysis/1CANP9um3E8PolYHhvzttV,159000,4
1440,0.73,0.634,4,-7.191,0,0.181,0.107,1.44e-05,0.0976,0.798,171.874,audio_features,1B5I5yqLpVI5EosZS6bJFs,spotify:track:1B5I5yqLpVI5EosZS6bJFs,https://api.spotify.com/v1/tracks/1B5I5yqLpVI5EosZS6bJFs,https://api.spotify.com/v1/audio-analysis/1B5I5yqLpVI5EosZS6bJFs,146840,4
1441,0.908,0.648,1,-7.341,1,0.238,0.0969,0.00109,0.328,0.471,124.987,audio_features,4qGP4DI9dHe9ZHWlCVccUn,spotify:track:4qGP4DI9dHe9ZHWlCVccUn,https://api.spotify.com/v1/tracks/4qGP4DI9dHe9ZHWlCVccUn,https://api.spotify.com/v1/audio-analysis/4qGP4DI9dHe9ZHWlCVccUn,211286,4
1442,0.85,0.426,5,-10.436,0,0.282,0.472,0.000128,0.0723,0.537,106.966,audio_features,2vCndumgGW5m8Bi16Y3mNg,spotify:track:2vCndumgGW5m8Bi16Y3mNg,https://api.spotify.com/v1/tracks/2vCndumgGW5m8Bi16Y3mNg,https://api.spotify.com/v1/audio-analysis/2vCndumgGW5m8Bi16Y3mNg,176000,4
1443,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,audio_features,2PDgArI0p7UkeYgXWuqpmh,spotify:track:2PDgArI0p7UkeYgXWuqpmh,https://api.spotify.com/v1/tracks/2PDgArI0p7UkeYgXWuqpmh,https://api.spotify.com/v1/audio-analysis/2PDgArI0p7UkeYgXWuqpmh,172342,4
1444,0.864,0.705,0,-6.814,0,0.0962,0.642,5.66e-05,0.133,0.928,114.955,audio_features,0FnoxHCkfmjr2kBDwos4OG,spotify:track:0FnoxHCkfmjr2kBDwos4OG,https://api.spotify.com/v1/tracks/0FnoxHCkfmjr2kBDwos4OG,https://api.spotify.com/v1/audio-analysis/0FnoxHCkfmjr2kBDwos4OG,146478,4
1445,0.558,0.703,6,-6.297,1,0.0723,0.0639,0.0,0.0586,0.852,114.924,audio_features,1IKn0PbfkoSFOFmeI3Oa0x,spotify:track:1IKn0PbfkoSFOFmeI3Oa0x,https://api.spotify.com/v1/tracks/1IKn0PbfkoSFOFmeI3Oa0x,https://api.spotify.com/v1/audio-analysis/1IKn0PbfkoSFOFmeI3Oa0x,177916,4
1446,0.581,0.699,6,-6.664,0,0.182,0.292,9.72e-06,0.123,0.428,133.697,audio_features,5l6ZVWdSdot8a1FjPBiXvz,spotify:track:5l6ZVWdSdot8a1FjPBiXvz,https://api.spotify.com/v1/tracks/5l6ZVWdSdot8a1FjPBiXvz,https://api.spotify.com/v1/audio-analysis/5l6ZVWdSdot8a1FjPBiXvz,150280,5
1447,0.697,0.664,9,-7.259,1,0.0918,0.0854,0.00167,0.0885,0.89,196.05,audio_features,2HWHLn9YZoG4MQojFcAASm,spotify:track:2HWHLn9YZoG4MQojFcAASm,https://api.spotify.com/v1/tracks/2HWHLn9YZoG4MQojFcAASm,https://api.spotify.com/v1/audio-analysis/2HWHLn9YZoG4MQojFcAASm,120034,4
1448,0.546,0.611,0,-9.459,0,0.172,0.484,0.00149,0.101,0.749,104.059,audio_features,4lVEVXrlQlXPdYWMGTwrFe,spotify:track:4lVEVXrlQlXPdYWMGTwrFe,https://api.spotify.com/v1/tracks/4lVEVXrlQlXPdYWMGTwrFe,https://api.spotify.com/v1/audio-analysis/4lVEVXrlQlXPdYWMGTwrFe,205000,4
1449,0.827,0.67,5,-4.628,1,0.0765,0.237,0.00135,0.313,0.85,108.011,audio_features,1POkAbQJ7Hja6FIzCYWCBY,spotify:track:1POkAbQJ7Hja6FIzCYWCBY,https://api.spotify.com/v1/tracks/1POkAbQJ7Hja6FIzCYWCBY,https://api.spotify.com/v1/audio-analysis/1POkAbQJ7Hja6FIzCYWCBY,173889,4
1450,0.807,0.376,2,-7.768,1,0.0638,0.379,0.00387,0.114,0.671,104.908,audio_features,7cFPWLFiE60sdgzPsyydUJ,spotify:track:7cFPWLFiE60sdgzPsyydUJ,https://api.spotify.com/v1/tracks/7cFPWLFiE60sdgzPsyydUJ,https://api.spotify.com/v1/audio-analysis/7cFPWLFiE60sdgzPsyydUJ,209291,4
1451,0.767,0.525,0,-10.225,1,0.232,0.0386,2.1e-05,0.0951,0.478,98.101,audio_features,6PqdJb18ssWDcROvnsEqy6,spotify:track:6PqdJb18ssWDcROvnsEqy6,https://api.spotify.com/v1/tracks/6PqdJb18ssWDcROvnsEqy6,https://api.spotify.com/v1/audio-analysis/6PqdJb18ssWDcROvnsEqy6,259592,4
1452,0.699,0.703,9,-7.651,0,0.273,0.517,0.0216,0.112,0.478,195.864,audio_features,7AbLGIOzFkx6jHq5en5xiH,spotify:track:7AbLGIOzFkx6jHq5en5xiH,https://api.spotify.com/v1/tracks/7AbLGIOzFkx6jHq5en5xiH,https://api.spotify.com/v1/audio-analysis/7AbLGIOzFkx6jHq5en5xiH,171429,4
1453,0.811,0.525,6,-8.173,0,0.06,0.149,0.00961,0.0999,0.657,99.011,audio_features,6pK1SixhWsATn6uuVWtaWX,spotify:track:6pK1SixhWsATn6uuVWtaWX,https://api.spotify.com/v1/tracks/6pK1SixhWsATn6uuVWtaWX,https://api.spotify.com/v1/audio-analysis/6pK1SixhWsATn6uuVWtaWX,197286,4
1454,0.78,0.804,10,-8.233,0,0.0535,0.254,8.66e-05,0.166,0.788,117.942,audio_features,5IpGdtoNd5vYq1qqMrNCgI,spotify:track:5IpGdtoNd5vYq1qqMrNCgI,https://api.spotify.com/v1/tracks/5IpGdtoNd5vYq1qqMrNCgI,https://api.spotify.com/v1/audio-analysis/5IpGdtoNd5vYq1qqMrNCgI,158644,4
1455,0.67,0.683,4,-6.122,0,0.0499,0.36,0.0105,0.283,0.246,109.972,audio_features,19WpswuyqY3PCBkdGDHvVD,spotify:track:19WpswuyqY3PCBkdGDHvVD,https://api.spotify.com/v1/tracks/19WpswuyqY3PCBkdGDHvVD,https://api.spotify.com/v1/audio-analysis/19WpswuyqY3PCBkdGDHvVD,175000,4
1456,0.915,0.802,11,-5.957,0,0.211,0.0228,0.0707,0.1,0.552,124.98,audio_features,2OcplVo4BwSO3W9WW7FIy7,spotify:track:2OcplVo4BwSO3W9WW7FIy7,https://api.spotify.com/v1/tracks/2OcplVo4BwSO3W9WW7FIy7,https://api.spotify.com/v1/audio-analysis/2OcplVo4BwSO3W9WW7FIy7,168960,4
1457,0.871,0.604,6,-5.122,1,0.0551,0.515,0.0319,0.154,0.573,103.027,audio_features,6N45YY6tHC0DNeAdXS43fe,spotify:track:6N45YY6tHC0DNeAdXS43fe,https://api.spotify.com/v1/tracks/6N45YY6tHC0DNeAdXS43fe,https://api.spotify.com/v1/audio-analysis/6N45YY6tHC0DNeAdXS43fe,167767,4
1458,0.775,0.595,6,-12.688,0,0.0488,0.0651,0.00157,0.156,0.623,111.974,audio_features,2Sd6kW3eOWZBe86hIA8YNm,spotify:track:2Sd6kW3eOWZBe86hIA8YNm,https://api.spotify.com/v1/tracks/2Sd6kW3eOWZBe86hIA8YNm,https://api.spotify.com/v1/audio-analysis/2Sd6kW3eOWZBe86hIA8YNm,207991,4
1459,0.729,0.678,11,-5.745,0,0.0897,0.328,0.627,0.096,0.816,164.017,audio_features,4uSn4uo2QYTJcENcvVri96,spotify:track:4uSn4uo2QYTJcENcvVri96,https://api.spotify.com/v1/tracks/4uSn4uo2QYTJcENcvVri96,https://api.spotify.com/v1/audio-analysis/4uSn4uo2QYTJcENcvVri96,175793,4
1460,0.888,0.576,0,-7.436,0,0.254,0.0523,0.0153,0.0979,0.806,111.122,audio_features,1YUrCnmAEQbdmTeucn3WCl,spotify:track:1YUrCnmAEQbdmTeucn3WCl,https://api.spotify.com/v1/tracks/1YUrCnmAEQbdmTeucn3WCl,https://api.spotify.com/v1/audio-analysis/1YUrCnmAEQbdmTeucn3WCl,165309,4
1461,0.707,0.716,5,-7.028,1,0.131,0.459,0.00531,0.112,0.663,103.041,audio_features,4zqWVvzrPDFQmTH8lkeU5p,spotify:track:4zqWVvzrPDFQmTH8lkeU5p,https://api.spotify.com/v1/tracks/4zqWVvzrPDFQmTH8lkeU5p,https://api.spotify.com/v1/audio-analysis/4zqWVvzrPDFQmTH8lkeU5p,177250,4
1462,0.737,0.663,11,-6.981,0,0.101,0.287,0.0508,0.523,0.839,98.014,audio_features,2jZ2MrAk8iNZk1dsI0Vr5z,spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z,https://api.spotify.com/v1/tracks/2jZ2MrAk8iNZk1dsI0Vr5z,https://api.spotify.com/v1/audio-analysis/2jZ2MrAk8iNZk1dsI0Vr5z,181224,4
1463,0.758,0.795,8,-6.685,1,0.0337,0.438,0.00195,0.109,0.63,109.981,audio_features,0WZv29OGhRABeryXBPMAV6,spotify:track:0WZv29OGhRABeryXBPMAV6,https://api.spotify.com/v1/tracks/0WZv29OGhRABeryXBPMAV6,https://api.spotify.com/v1/audio-analysis/0WZv29OGhRABeryXBPMAV6,211636,4
1464,0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.793,92.9,audio_features,2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,147581,4
1465,0.549,0.538,9,-6.731,1,0.0433,0.212,0.0319,0.127,0.128,180.047,audio_features,1U2fUzMkgprQoocKlYu3Oj,spotify:track:1U2fUzMkgprQoocKlYu3Oj,https://api.spotify.com/v1/tracks/1U2fUzMkgprQoocKlYu3Oj,https://api.spotify.com/v1/audio-analysis/1U2fUzMkgprQoocKlYu3Oj,172722,4
1466,0.581,0.501,0,-11.908,0,0.38,0.563,0.000104,0.134,0.758,100.523,audio_features,0M8zgwFqNr6h2yX1405Z8S,spotify:track:0M8zgwFqNr6h2yX1405Z8S,https://api.spotify.com/v1/tracks/0M8zgwFqNr6h2yX1405Z8S,https://api.spotify.com/v1/audio-analysis/0M8zgwFqNr6h2yX1405Z8S,252056,4
1467,0.784,0.865,11,-5.679,0,0.155,0.301,0.000324,0.11,0.491,115.96,audio_features,6PojTTCNlz3qo3qBKuUyaO,spotify:track:6PojTTCNlz3qo3qBKuUyaO,https://api.spotify.com/v1/tracks/6PojTTCNlz3qo3qBKuUyaO,https://api.spotify.com/v1/audio-analysis/6PojTTCNlz3qo3qBKuUyaO,184000,4
1468,0.603,0.717,9,-4.831,0,0.278,0.291,0.0,0.2,0.541,128.333,audio_features,7v6HbQggLsB2UUCqABkJoX,spotify:track:7v6HbQggLsB2UUCqABkJoX,https://api.spotify.com/v1/tracks/7v6HbQggLsB2UUCqABkJoX,https://api.spotify.com/v1/audio-analysis/7v6HbQggLsB2UUCqABkJoX,225451,5
